@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute 'time_of_day' {early_morning,morning,noon,afternoon,evening,night,post_midnight}
@attribute 'time_since_last' numeric
@attribute 'average_user_likes' numeric
@attribute 'likes' numeric 

@data
?,female,525,0.720063798075,7,post_midnight,47,11.39,0.69314718056
20,female,1167,7.75,4,night,66,8.1,1.60943791243
21,male,1135,0,9,night,375,13.95,0.69314718056
20,female,1019,3.7046174323,2,evening,230,7.63,3.63758615973
?,female,717,0,8,early_morning,1153,10.876,1.38629436112
23,female,653,0,12,evening,0,8.593,0.0
?,male,1192,0.619970358652,8,afternoon,38,8.08,0.69314718056
?,female,654,0.815297508749,8,post_midnight,44,4.42,0
?,female,571,0.640939869107,5,afternoon,0,3.05,0.0
19,male,?,1.12136635454,11,early_morning,30,9.727,1.79175946923
?,female,747,0.408598510572,12,early_morning,289,4.34,2.07944154168
22,female,903,1.25913257978,12,evening,127,8.29,2.83321334406
?,female,1487,0.620717297766,9,early_morning,23,11.051,0
?,female,685,1.21615228489,6,early_morning,221,9.38,1.79175946923
22,female,284,1.77107502537,3,early_morning,78,2.63,3.09104245336
?,female,412,0,10,post_midnight,24,4.022,1.09861228867
?,male,656,0.365472505629,4,early_morning,511,2.949,2.19722457734
?,female,640,0.981069498525,9,evening,22,3.485,1.09861228867
21,female,567,0.535916273972,2,post_midnight,147,16.535,3.43398720449
19,female,1005,0.48265851815,11,evening,18,15.432,1.79175946923
?,male,1037,0.737076403928,9,post_midnight,145,14.76,2.83321334406
?,female,624,0.920779406761,12,early_morning,2,2.33,0.69314718056
?,female,687,0.548745295031,6,evening,0,2.612,0.0
?,male,?,1.25797101449,7,afternoon,44,8.063,0
?,female,981,1.7387987864,10,post_midnight,650,17.38,3.63758615973
?,female,368,0.430020219754,6,afternoon,45,3.585,0
?,female,347,0.807550618719,5,early_morning,121,2.51,0
21,female,1345,0.573869222544,9,post_midnight,346,4.602,2.99573227355
23,female,1377,0.712513333043,2,early_morning,5,17.22,2.77258872224
?,male,716,1.50193956773,10,evening,118,5.216,0
?,female,739,0.561901506806,6,night,78,5.582,0.69314718056
?,female,1170,0.870418567053,8,evening,39,4.351,0.0
20,female,849,0.677246979253,1,post_midnight,65,7.967,1.94591014906
32,female,854,0.871697123397,3,post_midnight,120,12.91,0
?,male,914,0.640921057496,11,post_midnight,138,6.06,0.69314718056
?,male,305,0.634894283779,2,post_midnight,49,5.031,1.60943791243
?,male,910,0.846037849123,11,post_midnight,50,12.39,1.38629436112
22,female,973,0.656424610646,4,early_morning,154,6.34,1.09861228867
?,female,766,1.14355058344,10,afternoon,137,11.574,0
21,male,692,0.748742276782,10,early_morning,46,14.602,2.8903717579
?,male,765,2.44855926661,9,afternoon,157,16.0,2.56494935746
?,female,905,1.03383773304,2,post_midnight,92,5.08,1.60943791243
20,male,780,1.25231481481,3,evening,19,7.682,1.94591014906
?,male,617,0.959472812872,5,post_midnight,479,4.52,0.69314718056
?,male,1012,0,6,post_midnight,119,4.091,1.09861228867
?,female,617,0.940112281023,7,evening,?,4.891,0
20,male,1030,0.383375715931,10,early_morning,580,9.172,0.0
?,male,1287,2.66502969567,3,evening,353,16.879,4.06044301055
?,female,661,0.558268066096,10,early_morning,97,5.05,1.38629436112
?,female,258,0.637777777778,7,night,92,2.94,0
22,male,1267,0.694645572959,5,afternoon,?,11.02,1.79175946923
?,female,971,0.695895186176,2,afternoon,85,17.23,0.0
?,female,1237,0.778840852327,9,post_midnight,672,9.0,0.0
23,female,487,0.866775180583,6,afternoon,487,5.38,2.19722457734
?,male,631,0.584414907428,6,early_morning,49,7.18,2.63905732962
?,female,966,1.07692307692,5,post_midnight,120,4.319,0
22,male,869,0.841863142857,9,evening,232,8.688,1.38629436112
?,female,988,0.787472324242,9,early_morning,73,2.534,0.0
?,female,406,1.0611575242,1,post_midnight,80,7.387,1.38629436112
?,?,801,0.593292136581,6,post_midnight,7,5.53,0
?,female,590,0.839648014711,4,post_midnight,22,5.6,1.09861228867
45,female,182,0.949778559147,5,early_morning,4,2.525,0.0
?,female,667,1.07989868353,6,evening,173,8.414,0.69314718056
?,female,237,1.39855605782,1,early_morning,1351,5.23,1.60943791243
?,female,1060,0.693417238319,10,early_morning,239,11.37,3.43398720449
?,female,517,0,1,post_midnight,0,4.605,0
20,male,305,0.92434248201,6,post_midnight,6,2.5,0.0
19,female,2595,0.480141093474,6,post_midnight,53,8.69,0
?,male,153,0.642449208006,1,post_midnight,211,2.16,0.0
?,female,667,0.461184045472,8,evening,53,8.414,1.09861228867
21,female,746,1.04619375739,5,post_midnight,52,12.51,2.30258509299
22,male,941,0.333333333333,12,early_morning,361,10.659,2.30258509299
?,male,511,0.590951127107,11,early_morning,295,6.24,0
22,female,284,1.16205102085,9,post_midnight,27,2.63,0.69314718056
23,male,867,0.632244620272,2,post_midnight,455,7.253,0
?,female,1175,0.613103894415,1,early_morning,53,2.113,0
22,female,621,0.919108631586,6,early_morning,11,2.745,0.0
?,male,?,0.69298245614,5,afternoon,0,2.6,0
?,female,946,0.805586093687,10,morning,150,10.152,2.63905732962
?,female,1492,0.567318370935,10,evening,4237,4.427,0.0
?,male,1432,2.25143031195,1,early_morning,941,17.24,2.83321334406
?,female,1174,0.619120061283,9,post_midnight,23,8.38,1.60943791243
?,male,689,0.569569220683,10,post_midnight,770,4.31,0.0
?,female,656,0.783473150342,4,post_midnight,100,9.78,3.21887582487
?,male,1092,0,12,early_morning,125,6.85,1.38629436112
22,female,973,1.04617411426,12,post_midnight,234,6.34,2.30258509299
19,male,605,0.769013474865,11,evening,63,6.4,0.69314718056
22,male,829,0.267115166841,4,early_morning,106,8.656,1.38629436112
?,female,764,0.71718068045,11,post_midnight,310,6.727,2.8903717579
?,female,424,1.30830045195,12,evening,279,2.26,0.69314718056
?,male,1192,0.601858270641,12,early_morning,142,8.08,1.38629436112
?,female,1352,0.621855374487,2,early_morning,12,7.11,0
20,male,921,0.401480913761,3,post_midnight,168,5.99,0
?,male,281,0.724829517417,3,post_midnight,23,3.846,1.60943791243
?,male,999,0.703642794424,10,post_midnight,71,3.919,0
20,male,866,0.984190447708,11,evening,45,5.031,1.60943791243
?,male,999,1.12459038671,2,early_morning,238,8.38,2.07944154168
?,male,1078,0.660928717207,8,evening,53,8.83,2.99573227355
20,male,921,0.6494025009,12,post_midnight,117,5.99,2.3978952728
?,female,?,0.919838899286,10,evening,69,5.223,0.0
?,female,766,0.597646552999,7,early_morning,53,11.531,2.99573227355
?,female,1352,0.830648199481,8,post_midnight,94,7.11,1.79175946923
?,male,1432,0.757807613207,12,early_morning,147,17.24,2.19722457734
?,female,1096,0.479389003687,12,early_morning,1418,4.26,1.60943791243
?,female,747,0.620451489925,11,evening,3375,4.34,1.09861228867
19,male,605,0.731973799623,8,evening,25,6.4,0.0
21,female,474,0.663628111852,9,post_midnight,290,4.78,1.38629436112
?,female,642,1.14625444981,4,early_morning,30,10.39,1.94591014906
?,male,728,1.30786792772,12,post_midnight,436,5.4,1.60943791243
19,female,782,0.787560644103,2,early_morning,36,9.44,1.60943791243
?,male,999,0.902886321042,5,post_midnight,149,8.38,0.69314718056
?,male,673,0.724852253489,10,early_morning,97,4.31,0
21,male,1075,3.35813492063,10,post_midnight,544,7.606,0.0
?,female,797,0.659315684316,1,early_morning,53,5.717,1.38629436112
?,male,656,0.823459042503,8,early_morning,601,2.949,1.09861228867
20,male,807,0.935678652419,10,post_midnight,1329,13.565,3.98898404656
?,female,685,0.879093057345,4,morning,86,9.38,2.19722457734
21,female,474,0.736055260682,2,post_midnight,48,7.37,2.30258509299
?,female,616,1.43330888955,7,post_midnight,311,4.908,0.69314718056
?,female,900,0.537510175742,9,morning,375,3.727,0
?,male,1096,0.747276106107,7,afternoon,686,1.717,0
?,male,1463,1.09954354742,6,post_midnight,47,19.85,4.11087386417
22,female,903,0.642855240496,12,post_midnight,112,8.29,2.19722457734
?,female,?,0.594068271002,2,afternoon,551,12.494,1.38629436112
21,female,936,1.22680312063,9,post_midnight,527,9.583,0.69314718056
22,female,971,0,10,post_midnight,1247,5.566,2.30258509299
?,female,484,0.572202549098,7,early_morning,297,4.613,0
?,male,1356,0.531188193701,12,early_morning,363,2.843,1.38629436112
20,female,681,0.375,12,post_midnight,267,7.384,3.78418963392
?,female,816,0.534081217084,12,early_morning,167,3.418,0
?,male,1254,0.646015907735,2,evening,3,12.79,1.60943791243
?,female,685,0.228333314982,3,post_midnight,218,9.38,1.79175946923
?,female,932,0.992893480848,4,early_morning,144,7.83,0.69314718056
22,male,492,0.639755949601,1,post_midnight,70,3.283,0.69314718056
21,male,2421,0.724792049996,8,early_morning,15,6.08,1.60943791243
?,female,750,0.79060942849,6,post_midnight,24,17.84,2.77258872224
?,female,864,0.954606926154,10,post_midnight,3193,3.443,0.69314718056
?,female,497,0.892141053621,2,post_midnight,26,13.31,3.17805383035
?,female,1236,0.907548562914,7,early_morning,1371,17.14,1.09861228867
?,female,733,0.759364159503,9,post_midnight,31,7.18,1.94591014906
?,male,353,0.528054003111,6,night,16,4.247,1.38629436112
?,male,720,0.743593244778,9,early_morning,169,6.5,1.60943791243
?,female,1053,0.919585769179,11,post_midnight,44,19.3,1.09861228867
?,male,158,0.876317250918,7,night,21,3.337,2.19722457734
?,female,667,0,11,night,0,8.414,1.38629436112
23,female,643,0,4,post_midnight,35,4.57,2.07944154168
?,male,1249,6.45,9,post_midnight,285,18.8,3.13549421593
?,male,612,1.22810463097,1,evening,140,10.596,2.7080502011
?,male,158,0.875137648619,4,post_midnight,32,3.337,2.07944154168
?,female,640,0.832583882202,7,evening,83,3.485,0
?,female,988,0.767174189516,7,afternoon,29,2.534,1.09861228867
?,female,924,0.632376808347,11,night,23,7.629,0.0
20,male,921,0.911179786945,10,post_midnight,48,5.99,1.38629436112
23,male,501,0.603109263165,9,early_morning,1711,1.4,1.09861228867
22,female,1098,0,8,afternoon,357,9.82,3.09104245336
21,male,991,0.737596296602,9,evening,137,6.07,1.94591014906
?,male,1012,0.67365284971,7,evening,87,4.091,0.69314718056
?,male,?,0.819570604628,11,early_morning,705,22.21,1.60943791243
?,female,593,1.07005832212,12,post_midnight,53,3.95,2.07944154168
?,female,484,0.570168983162,12,post_midnight,147,4.613,0
21,male,739,1.44133053227,3,night,91,4.596,0
21,female,1345,0.529568337104,10,afternoon,16,4.602,0
21,female,1175,0.839389840322,2,early_morning,93,9.235,0
?,female,1492,0.662375328767,10,post_midnight,260,4.427,0.0
?,female,951,0.602966374771,7,post_midnight,135,5.31,0
21,female,1473,1.04527173479,10,post_midnight,23,16.56,2.94443897917
?,female,516,1.09992329753,9,night,185,12.53,1.38629436112
22,female,284,0.870032198225,12,post_midnight,266,2.63,0
21,female,936,0.784263170555,7,post_midnight,54,9.583,1.94591014906
21,female,709,0,1,evening,474,4.582,0.69314718056
?,female,794,0.84332951225,4,night,185,19.21,1.94591014906
19,male,532,0.516302973445,2,post_midnight,0,11.818,2.19722457734
?,male,673,0.753378258102,12,early_morning,79,4.31,1.38629436112
?,male,1273,0.789930547113,10,early_morning,471,11.99,1.60943791243
21,female,567,0.546031749712,1,evening,26,16.535,0.69314718056
21,female,1345,0.914415221264,4,night,139,4.602,0
21,female,474,1.15619065805,3,early_morning,53,7.37,0.0
?,female,522,0.591824067483,11,post_midnight,74,3.73,0.69314718056
19,female,1005,1.08643111158,3,afternoon,104,15.432,3.63758615973
?,male,728,0.950589359109,8,early_morning,942,5.4,2.3978952728
?,female,875,1.24852810432,12,evening,49,3.76,0.0
19,male,605,0.871697123397,3,post_midnight,122,6.4,1.09861228867
?,female,924,0.686640394529,8,morning,40,7.615,1.79175946923
21,female,1345,0.781251165038,3,early_morning,22,4.602,0.0
20,male,1030,0.716830091071,6,early_morning,10,9.172,2.30258509299
?,female,337,0.74904587701,9,afternoon,649,2.469,0.0
?,female,932,0.986621705537,3,post_midnight,30,7.83,0.0
?,male,720,0.589322232132,3,afternoon,109,6.5,1.38629436112
?,female,571,0.773248936739,8,night,22,3.05,0.0
?,female,996,0.43125,11,early_morning,1,6.644,0
21,female,580,0.846710572825,4,afternoon,?,5.0,0
?,female,948,0.521576893306,10,post_midnight,22,2.904,0
21,male,692,0.501920371935,2,early_morning,287,14.602,2.19722457734
23,female,653,2.375,6,early_morning,841,8.593,1.09861228867
43,female,622,1.45684701328,6,afternoon,278,15.16,1.79175946923
?,male,259,0,10,night,1,3.99,0.0
23,male,968,0.244981833755,11,evening,18,4.134,0
21,male,627,0.690615886425,10,post_midnight,71,6.63,0.69314718056
22,female,1782,1.19139683662,9,post_midnight,30,13.46,2.3978952728
?,female,489,1.74751646683,2,early_morning,363,4.24,2.30258509299
21,male,1135,0.728641159307,1,post_midnight,604,13.95,2.30258509299
19,male,553,0.591228246737,11,post_midnight,532,16.4,1.60943791243
?,female,1487,0.865524482067,1,early_morning,453,11.051,2.83321334406
?,male,999,0.717719444896,1,morning,147,8.38,2.8903717579
?,female,1420,0.853193317282,5,evening,92,12.91,3.52636052462
45,female,182,0.712575411547,3,afternoon,47,2.525,0.0
?,female,907,0.476124803457,1,post_midnight,1543,4.56,0
?,male,716,0.94286583968,4,post_midnight,315,5.216,0
?,female,484,0.834045997678,9,post_midnight,96,4.613,0
22,male,1092,0.781040335335,12,evening,120,17.259,3.04452243772
?,female,1138,0.980578494235,10,early_morning,1156,8.582,2.07944154168
20,male,1017,0.966133804112,3,post_midnight,216,4.84,0
?,female,237,0.423009148739,1,post_midnight,308,5.23,0
21,female,958,1.28400753017,1,early_morning,1,7.735,0.69314718056
?,male,1245,0.939013980308,8,afternoon,306,12.93,2.48490664979
?,male,?,0.529136573944,10,evening,70,8.333,2.7080502011
19,female,933,0.902748877307,8,evening,40,4.848,1.38629436112
22,male,829,0.616215856763,4,post_midnight,-19,8.656,1.38629436112
?,female,729,1.05851706089,7,post_midnight,83,10.08,2.3978952728
?,female,1024,0.395058187103,6,post_midnight,31,8.707,1.09861228867
?,female,592,0.616234252706,12,early_morning,1014,3.72,1.09861228867
43,female,622,0.929953327145,1,afternoon,274,15.16,3.295836866
19,male,532,1.034280912,10,evening,65,11.818,1.60943791243
18,male,349,0.728939837102,10,post_midnight,119,7.23,2.19722457734
23,female,?,1.03247584139,3,morning,820,8.27,1.79175946923
?,female,592,0.816456743225,1,afternoon,16,3.72,0
21,female,958,1.12341566811,1,evening,276,7.735,1.60943791243
19,male,605,0.623574846585,11,night,119,6.4,2.48490664979
24,female,583,0.645833333333,6,afternoon,938,5.11,1.79175946923
25,male,1005,0.674009904541,1,post_midnight,238,6.14,0
?,male,570,0.707661783266,1,post_midnight,4,4.531,0
22,male,1327,1.34852202439,12,early_morning,27,13.47,2.77258872224
?,female,951,2.0,9,early_morning,398,5.31,0
?,female,347,0.836402725021,7,afternoon,84,2.51,0.0
20,male,1086,0.665793085032,2,early_morning,1494,9.167,1.94591014906
?,female,994,1.13179433017,7,post_midnight,71,15.59,1.38629436112
23,male,867,0.740006734732,11,evening,10,7.253,2.56494935746
?,female,907,1.30786792772,6,night,838,4.56,2.07944154168
21,male,915,1.11097116671,9,post_midnight,2,5.702,1.60943791243
22,male,1267,1.4786443921,3,post_midnight,22,11.02,3.17805383035
21,female,936,0.842402382727,3,morning,76,9.583,2.07944154168
21,female,1386,1.55658105276,12,night,24,9.4,2.8903717579
?,female,?,0.861213710283,4,post_midnight,29,3.08,0.0
21,female,958,0.630719818456,6,post_midnight,283,7.735,0.0
?,male,716,0.670536114479,2,afternoon,979,5.216,0
?,male,761,0.910526377922,7,evening,91,3.314,1.09861228867
?,female,953,0.915599939981,7,night,219,16.242,1.94591014906
22,female,626,0.629384108294,7,night,52,6.76,1.09861228867
20,male,1030,1.08579832936,1,post_midnight,2,9.172,2.07944154168
?,female,1744,0.733808646602,9,evening,15,4.7,1.38629436112
?,female,624,0.61248279916,10,early_morning,3,2.33,0
21,male,2421,0.717785693101,12,evening,84,6.08,1.60943791243
?,female,642,1.6158347841,4,afternoon,48,10.39,2.30258509299
23,female,1377,1.46635140018,9,evening,2211,17.22,1.09861228867
20,male,1017,1.29719817657,11,post_midnight,96,4.84,0
21,male,991,0.978944736236,6,evening,186,6.07,2.30258509299
?,female,1271,1.21659153172,5,night,144,6.263,0
?,female,1487,0.868998392828,2,post_midnight,190,11.051,2.19722457734
22,female,634,1.6584270329,4,post_midnight,36,6.364,0.0
21,female,1473,0.841210964763,12,evening,286,16.56,3.43398720449
?,female,907,1.3209239832,1,early_morning,2,4.56,0
19,female,933,0.844886846856,6,evening,98,4.848,0.0
?,male,847,1.02230133984,3,post_midnight,66,19.43,2.63905732962
20,female,841,0,10,post_midnight,22,3.0,1.38629436112
?,male,1235,0.337072649573,1,post_midnight,603,8.02,2.56494935746
?,female,797,0.944592280852,2,evening,617,5.717,0.0
24,female,583,0.91106799784,1,post_midnight,121,5.11,1.60943791243
?,female,642,0.943799520535,11,evening,206,10.39,2.83321334406
?,female,747,0.839826482251,4,morning,151,4.34,0.69314718056
?,female,971,0.647624994899,11,evening,26,17.23,3.04452243772
?,male,?,0.798028092253,10,post_midnight,361,2.34,0.0
20,male,715,0.74197205457,11,early_morning,71,4.444,1.60943791243
?,female,863,0.0945378151261,4,early_morning,1019,3.58,0.69314718056
19,female,933,0,7,early_morning,487,4.848,1.09861228867
23,male,968,0,2,afternoon,86,4.134,0
?,male,1093,0.340177115583,11,post_midnight,793,6.763,1.60943791243
?,male,748,1.1201347739,9,early_morning,412,6.78,1.79175946923
?,female,624,0.829421663406,3,morning,4,2.33,1.60943791243
?,female,439,1.22992856027,10,afternoon,159,3.258,0
?,male,803,0.69091034191,1,post_midnight,115,5.441,1.60943791243
?,female,1184,1.98280887397,6,evening,526,8.99,1.94591014906
21,male,739,0.646180031544,9,post_midnight,117,4.596,1.60943791243
?,female,1237,1.38278259514,6,afternoon,5650,9.0,4.35670882669
?,female,732,1.05094182398,9,post_midnight,71,6.1,2.77258872224
19,male,?,0.68352789054,12,post_midnight,94,9.727,3.36729582999
?,male,36,0.690769146199,11,early_morning,7023,2.0,0
?,female,687,0,6,evening,6,2.612,1.09861228867
?,male,305,0.934371927542,4,post_midnight,119,5.031,0.0
?,male,631,0,6,evening,23,7.18,0.0
?,female,439,0.592006969612,2,evening,1200,3.258,0
?,female,1352,1.07261578624,6,post_midnight,77,7.11,1.38629436112
?,male,1096,0.502977539674,1,early_morning,557,1.717,0.0
20,male,1017,0.726271802313,5,post_midnight,79,4.84,0
21,female,1386,0.743630389683,9,morning,970,9.4,2.07944154168
22,male,353,0.602400522249,9,afternoon,18,2.87,0.0
20,male,1127,0.926558502066,8,night,193,3.96,0
?,male,1356,0.807136143362,8,evening,19,2.843,1.09861228867
?,female,497,1.40418901535,11,night,17,13.31,1.09861228867
?,female,770,0.952252086209,4,early_morning,52,23.37,3.25809653802
?,male,1287,0.623862138042,5,post_midnight,80,16.879,2.30258509299
21,male,1050,0.837173562643,1,post_midnight,405,4.095,2.07944154168
?,male,?,0,2,morning,?,4.47,0.0
?,female,1697,1.07500260385,2,post_midnight,164,16.7,2.63905732962
?,male,999,0.919948730879,10,post_midnight,92,8.38,2.7080502011
19,female,1215,0.491652426521,1,post_midnight,138,11.351,2.19722457734
?,male,353,1.60327516596,3,night,107,4.247,3.25809653802
?,female,712,1.3557668796,11,evening,252,3.707,3.17805383035
?,female,347,0.669710390168,5,early_morning,21,2.51,0.69314718056
?,female,712,0.688868887081,3,night,148,3.707,2.19722457734
23,male,968,0.685253060889,7,post_midnight,309,4.134,1.79175946923
?,male,1618,0.833983525416,4,post_midnight,50,16.54,0.0
20,male,1077,0.49752629151,3,post_midnight,217,6.444,0
?,female,816,0.54215353789,2,early_morning,742,3.418,0
?,female,1744,0.805693877414,9,evening,35,4.7,1.09861228867
?,female,571,0.897491349196,8,evening,18,3.05,1.09861228867
?,male,1220,3.3286440513,1,evening,19,17.58,2.7080502011
22,male,784,0.672588522589,7,post_midnight,833,3.91,0
?,female,766,0.456551535088,12,post_midnight,31,11.531,3.04452243772
?,female,617,0.883222566348,7,early_morning,416,4.891,0
22,male,624,0.556123633146,9,afternoon,0,2.47,0.0
?,male,1092,1.25649059535,2,evening,617,6.85,3.93182563272
21,male,1389,0.881620054405,6,post_midnight,19,14.03,1.09861228867
19,female,933,0.87901888208,7,early_morning,53,4.848,0
21,female,936,5.67412249058,12,post_midnight,424,9.583,3.36729582999
?,male,617,0.781083837664,4,post_midnight,155,4.52,1.09861228867
?,male,?,0.780532085068,6,afternoon,2,7.36,2.3978952728
23,female,1377,1.23440557303,4,post_midnight,141,17.22,2.56494935746
?,male,1224,1.24655529684,6,evening,18,5.25,0.0
?,male,765,0.618067056532,12,afternoon,213,16.0,3.13549421593
21,male,2421,0.855142104215,10,early_morning,46,6.08,0.0
?,female,685,1.92222820949,10,post_midnight,20,9.38,1.09861228867
20,female,1019,0.762825894843,8,post_midnight,50,7.63,0.0
21,female,958,1.3223805078,8,afternoon,1170,7.735,2.19722457734
?,female,668,4.09523809524,8,afternoon,851,6.07,3.4657359028
22,female,973,0.930570028048,1,night,45,6.34,0.0
?,female,863,0.812062944092,12,early_morning,98,3.58,0
?,female,?,0.829622922664,2,post_midnight,50,17.4,2.30258509299
22,male,829,0.765176884292,5,afternoon,124,8.656,2.19722457734
22,female,949,0.77509725087,2,post_midnight,34,9.162,1.60943791243
?,female,996,0.709308486207,9,post_midnight,3819,6.644,0
?,male,1235,0.138157894737,12,night,88,8.02,0
21,male,625,0.217777777778,6,post_midnight,204,3.551,1.38629436112
?,female,?,1.32958152958,11,post_midnight,151,5.223,0.0
?,male,281,1.05316786358,11,afternoon,18,3.846,0.69314718056
28,male,347,0.0232558139535,4,early_morning,50,3.6,0
?,male,803,0.71789262908,8,afternoon,1620,5.441,0.69314718056
?,female,990,0.707659489754,2,evening,45,5.22,1.79175946923
?,male,692,0.861319896105,6,early_morning,83,5.423,1.79175946923
19,female,782,0.349703596223,2,afternoon,8,9.44,2.3978952728
?,female,988,0,9,post_midnight,811,2.534,1.38629436112
21,female,567,0.97996031746,11,evening,74,16.535,2.7080502011
?,male,?,0.976753693215,2,evening,407,2.34,2.8903717579
22,male,826,3.45879936119,6,night,668,4.6,1.09861228867
22,female,971,0.506693685392,3,post_midnight,144,5.566,1.79175946923
?,male,577,0.693816387047,10,post_midnight,53,1.571,0
22,male,796,0.71832919409,3,post_midnight,223,9.5,2.07944154168
20,female,681,1.04300450723,7,early_morning,82,7.384,0.0
?,male,?,0.701755351569,2,morning,39,7.36,1.09861228867
?,female,458,0.378493091522,6,night,67,2.626,0.0
?,male,385,1.22603987055,9,post_midnight,335,4.059,0
?,female,750,1.30515553026,5,post_midnight,68,17.84,0.69314718056
?,male,158,0,5,post_midnight,0,3.337,0
26,male,342,0,9,early_morning,112,2.18,0
26,male,342,1.0836281343,3,early_morning,119,2.18,0.0
?,female,592,0.0428571428571,10,evening,781,6.63,2.48490664979
?,female,1204,0.539551716624,1,early_morning,48,10.619,1.09861228867
22,female,949,0.789079319144,3,evening,425,9.162,3.09104245336
?,female,?,1.86176086596,11,afternoon,481,4.963,0.69314718056
21,female,561,0,6,afternoon,191,3.133,0.0
20,male,809,0,7,afternoon,57,4.67,2.56494935746
?,female,624,0,5,post_midnight,11,2.33,2.07944154168
21,male,716,0.729638546698,7,early_morning,169,4.167,0
?,female,1236,0.848230973789,3,early_morning,456,17.14,2.07944154168
?,female,1492,0,3,post_midnight,350,4.427,1.94591014906
?,female,1679,2.12824924825,4,post_midnight,78,9.434,4.4188406078
21,female,1345,0.700706180619,7,afternoon,179,4.602,1.38629436112
?,male,1290,0.616760480078,7,early_morning,141,7.6,0.69314718056
22,male,941,1.67544484365,6,afternoon,37,10.659,2.77258872224
18,female,1254,1.36754860202,1,post_midnight,2,9.53,1.79175946923
21,female,2083,0.784189295739,6,post_midnight,163,9.29,0.69314718056
?,female,?,0.71771478146,2,early_morning,27,3.08,0.0
22,female,1359,0.635235057986,9,afternoon,33,24.316,2.7080502011
21,male,739,0.707253027692,10,evening,35,4.596,1.09861228867
19,female,782,1.33902292906,11,evening,31,9.44,2.30258509299
?,female,1072,1.31434946784,4,early_morning,948,9.21,0.69314718056
?,male,485,0.630561025864,1,early_morning,143,10.75,3.09104245336
?,female,712,0.658394170138,3,post_midnight,96,3.707,1.60943791243
21,female,225,0.676984126984,2,afternoon,16,1.5,0
?,male,800,0.738791005847,2,early_morning,32,2.034,0.0
?,female,1002,0.840410075234,2,early_morning,2,11.03,0.69314718056
20,male,1030,1.11097116671,9,afternoon,429,9.172,3.63758615973
?,female,948,0.671268343384,3,post_midnight,70,2.904,0.69314718056
22,female,634,1.00162586005,6,early_morning,277,6.364,1.38629436112
23,female,?,0.985215353484,5,evening,63,8.27,3.13549421593
21,female,531,0.552727016484,11,night,195,5.392,0.69314718056
?,male,909,0.838421601731,4,post_midnight,154,2.837,1.09861228867
21,female,2083,0.424349778498,10,post_midnight,343,9.29,0
21,female,567,0.68912477826,11,evening,97,16.535,2.19722457734
?,male,689,0.854380260369,8,afternoon,87,4.31,1.09861228867
19,female,1005,0.831328491928,10,post_midnight,1,15.432,1.60943791243
?,female,1247,0.672164310943,2,early_morning,39,6.788,1.09861228867
25,male,1005,0.781260464591,7,night,1583,6.14,2.3978952728
?,male,910,0.584638783909,9,afternoon,108,12.39,1.38629436112
?,male,1287,0.590151955091,4,early_morning,153,16.879,0.69314718056
?,female,347,0.619899010691,5,early_morning,0,2.51,0.0
?,female,544,0,6,early_morning,0,2.321,0
21,female,474,0,12,morning,39,7.37,2.19722457734
21,female,?,0.743270607046,10,evening,2,2.821,0
?,female,990,0.80536698573,2,early_morning,9,5.22,2.3978952728
32,female,854,0.95212321291,3,evening,69,12.91,3.82864139649
?,male,999,0.833466424337,1,early_morning,7,8.38,1.09861228867
26,male,404,0.933956387773,3,post_midnight,74,2.75,1.09861228867
?,female,1679,1.47912522968,4,afternoon,61,9.434,2.63905732962
?,female,948,0.989418475203,6,evening,353,2.904,0.0
18,male,881,0.539534216593,8,afternoon,252,5.131,0
29,male,1177,1.60515254284,5,afternoon,96,15.663,0.0
?,female,729,1.03052894813,1,post_midnight,10,10.08,2.3978952728
18,female,1038,0.695853432826,8,early_morning,104,4.049,1.09861228867
?,male,1287,1.05742398931,4,evening,111,16.879,1.60943791243
?,female,656,0.921626941834,9,night,52,9.78,3.21887582487
?,female,642,0.601104791534,11,early_morning,97,10.39,0
?,female,1170,0.568692120738,5,evening,207,4.351,2.07944154168
?,female,750,0.743270607046,7,evening,40,17.84,1.38629436112
?,female,1153,1.12506059705,6,evening,74,14.13,1.79175946923
21,male,1748,1.205728783,4,post_midnight,92,16.27,3.04452243772
?,male,1618,0.799312059003,9,early_morning,107,16.54,0.69314718056
21,female,474,0.67185044549,2,post_midnight,70,7.37,3.36729582999
?,female,687,1.01935615602,9,early_morning,33,2.612,1.79175946923
?,male,400,1.19994539355,6,post_midnight,2068,5.3,2.83321334406
?,female,1044,0.727050561097,10,evening,161,15.58,3.09104245336
?,male,2673,0,10,afternoon,340,8.451,1.09861228867
?,male,1220,0.937535718385,12,evening,49,17.58,2.94443897917
?,male,728,1.00505072189,2,post_midnight,93,5.4,2.7080502011
23,female,653,0,7,post_midnight,3077,8.593,3.25809653802
?,male,783,9.42980557454,4,evening,190,6.14,1.79175946923
?,female,924,0.57766957801,4,evening,95,7.615,0.69314718056
?,male,?,0,9,post_midnight,646,3.121,1.38629436112
21,female,1175,0.963740202514,11,evening,13,9.235,1.38629436112
20,male,783,0.975548940343,10,evening,841,7.737,3.09104245336
