@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' numeric
@attribute 'hour' numeric
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

@data
25,male,?,0.641565741475,12,23,1457645,2
25,male,?,0.573796478431,11,0,645675,1
25,male,?,0.537226552744,10,23,68357,1
25,male,?,0.758668942019,10,11,632558,4
25,male,?,1.25148401108,9,15,179177,5
25,male,?,0.692476702633,8,16,1442586,6
25,male,?,0.60014329997,8,18,250215,4
25,male,?,0.944424026926,8,2,13762,3
25,male,?,0.577188865703,7,15,426999,2
25,male,?,0.998753902925,7,6,404090,2
25,male,?,0.455753220293,7,0,381936,1
25,male,?,0.66350874971,7,0,233137,0
25,male,?,0.783956695559,6,2,154861,12
25,male,?,0.567437988826,4,15,79,0
25,male,?,0.589929599439,4,17,772445,1
25,male,?,0.589377386372,4,5,103549,2
25,male,?,0.615267401429,4,23,?,1
24,male,685,2.0170094814,3,6,8841277,14
24,male,685,0.601355538957,4,1,2973841,4
24,male,685,0.698580548954,8,0,14596045,0
24,male,685,0.928048166832,1,2,1719735,0
22,female,1122,0.753537912199,2,21,281357,37
22,female,1122,1.32304042806,2,16,615925,27
22,female,1122,0.846170636129,10,21,257030,36
22,female,1122,1.00125023067,10,23,514249,46
22,female,1122,0.920512148192,9,0,944105,25
22,female,1122,1.41524484569,8,10,155246,27
22,female,1122,0.923181514806,7,2,625393,43
22,female,1122,0.666432173174,6,22,946960,20
22,female,1122,1.02889586461,6,23,266708,23
22,female,1122,1.22133476734,5,19,84664,34
22,female,1122,1.10001446077,4,1,620526,51
22,female,1122,0.715493328765,4,3,93083,18
22,female,1122,0.864011146099,4,18,950638,19
22,female,1122,1.09747868246,3,23,1024822,28
22,female,1122,0.836917325098,1,18,603148,37
22,female,1122,1.24269129249,1,2,73627,33
22,female,1122,0.865618600171,12,22,764112,27
22,female,1122,0.982041317451,11,22,177066,28
22,female,1122,0.821752808282,11,19,167634,20
22,female,1122,0.815561703598,10,4,131977,26
22,female,1122,1.07591965926,10,3,198719,21
22,female,1122,1.18572558276,10,0,172416,21
22,female,1122,1.02917119555,10,2,268260,34
22,female,1122,1.75587949523,10,18,327995,5
22,female,1122,0.971169328764,10,1,190827,23
22,female,1122,2.25587949523,9,16,73106,7
22,female,1122,0.87327913143,9,22,175614,31
22,female,1122,0.898775054574,9,23,345999,24
22,female,1122,0.616460251774,9,23,28242,25
22,female,1122,1.10606951071,9,6,105921,42
22,female,1122,0.903237264416,9,0,105949,28
22,female,1122,0.604655519647,9,18,166077,2
22,female,1122,0.958333333333,8,13,?,3
26,male,612,1.0,1,7,366485,1
26,male,612,0.807678548652,10,17,8697016,5
26,male,612,0.863994900205,10,23,3010113,6
26,male,612,0.19636614906,4,17,413253,0
26,male,612,0.875108494546,2,5,2087875,2
26,male,612,0.658636744735,12,23,811549,1
26,male,612,0.653906875099,12,2,1214321,0
26,male,612,0.275681504024,11,20,359045,0
26,male,612,0.76127336536,10,21,762285,0
26,male,612,5.0350092709,9,13,300551,16
26,male,612,0.776214269318,8,3,894745,8
26,male,612,0.488248908547,8,22,416105,3
26,male,612,0.875602367216,7,8,137361,5
26,male,612,0.486626541614,6,4,114743,2
26,male,612,0.361108169136,6,0,222433,0
26,male,612,0.759742394233,6,0,973272,2
26,male,612,1.24806781404,5,10,456985,6
26,male,612,0.938750368436,5,2,723686,1
26,male,612,0.923657089189,4,19,522663,5
26,male,612,1.96612596554,4,18,244416,7
26,male,612,0.516495189536,4,3,140574,1
26,male,612,1.49771015971,3,15,169012,7
26,male,612,2.17410714286,3,23,60221,6
26,male,612,1.0,3,3,117383,1
26,male,612,0.494613610605,3,1,25159,2
26,male,612,0.545112336261,3,17,256152,4
26,male,612,0.649001033946,2,1,249791,2
26,male,612,0.542859805388,2,21,146469,2
26,male,612,0.676568519143,2,10,43604,5
26,male,612,0.59763445151,2,19,305531,3
26,male,612,0.775270675885,1,5,22694,3
26,male,612,0.6718414799,1,8,272198,3
26,male,612,0.582173456239,1,14,201592,4
26,male,612,0.765754766204,12,23,?,0
?,male,571,0.640064558673,1,5,625706,5
?,male,571,0.938268543359,1,4,64293278,6
?,male,571,0.530552378104,12,19,1393183,11
?,male,571,0.625032209837,11,17,37548,4
?,male,571,0.543616256949,10,1,1714666,6
?,male,571,0.611695160526,9,4,118445,7
?,male,571,0.581367529741,9,6,42323,12
?,male,571,0.805540457886,9,18,404790,8
?,male,571,0.658568377401,8,3,723228,9
?,male,571,0.675666266021,7,8,287545,6
?,male,571,0.64676095172,6,17,607368,3
?,male,571,0.560092887985,6,15,394838,0
?,male,571,0.30269746305,4,20,429267,1
?,male,571,0.67844029907,4,20,271790,8
?,male,571,0.733432341062,3,22,243475,4
?,male,571,0.950041332965,3,1,185436,2
?,male,571,0.933108109785,2,18,1112548,6
?,male,571,0.665166863893,1,3,501865,3
?,male,571,0.718386738445,12,7,349459,2
?,male,571,0.651990413346,12,6,238075,2
?,male,571,0.512260638576,12,5,638837,7
?,male,571,0.890663781618,11,7,97678,4
?,male,571,0.524184934398,10,2,1145978,6
?,male,571,0.564501158433,10,15,408461,1
?,male,571,0.859978321016,9,15,763952,6
?,male,571,2.0,8,17,151540,4
?,male,571,0.871771185947,8,22,690625,5
?,male,571,0.647854480513,7,3,429519,6
?,male,571,0.605813875671,7,22,1136951,1
?,male,571,0.675581190961,6,0,506350,0
?,male,571,0.578248559558,5,18,633906,2
?,male,571,0.734038436915,5,2,329459,4
?,male,571,0.444995654081,4,0,350819,0
?,male,571,1.02848677717,4,20,?,0
?,female,234,0.486520231747,10,15,769749,1
?,female,234,0.529880285692,9,20,1920202,1
?,female,234,0.72132776026,6,20,7312551,2
?,female,234,0.553791295852,3,8,45455,2
?,female,234,0.690818119627,1,22,2575287,1
?,female,234,0.897730091422,11,1,428598,5
?,female,234,0.521654901551,10,3,183786,1
?,female,234,0.772935254001,9,21,2772966,5
?,female,234,0.6020720585,7,22,1306336,1
?,female,234,0.714351270282,7,6,2288306,5
?,female,234,0.545555199514,4,6,974080,1
?,female,234,0.495966889606,3,14,598723,1
?,female,234,0.446461428667,3,11,1219472,1
?,female,234,0.381376582059,2,4,513290,0
?,female,234,0.41402271934,1,9,290141,2
?,female,234,0.834418708063,1,3,373221,3
?,female,234,0.522880954291,12,1,100099,1
?,female,234,0.693920866163,12,7,89371,2
?,female,234,0.587597995383,12,20,137028,1
?,female,234,0.93822921641,11,20,257235,0
?,female,234,1.0,11,7,14319,1
?,female,234,0.503550914434,11,7,177659,3
?,female,234,0.588125585172,11,13,208388,2
?,female,234,1.00360119286,10,2,278074,4
?,female,234,0.484848484848,10,1,115314,1
?,female,234,0.631891917967,10,7,319787,4
?,female,234,0.857077389422,10,18,47947,3
?,female,234,0.617797357746,9,7,231978,3
?,female,234,0.591025002432,9,18,61146,2
?,female,234,0.548870651104,9,2,44865,5
?,female,234,0.206154771361,8,17,167051,0
?,female,234,0.849481221534,8,23,103381,1
?,female,234,0.581433372512,7,21,404304,1
?,female,234,0.539430798025,7,10,?,0
?,female,1292,0.788067554137,12,23,590110,13
?,female,1292,0.674590775698,12,22,1004066,15
?,female,1292,0.807591037603,11,22,2024060,10
?,female,1292,2.95171869388,10,6,192762,55
?,female,1292,0.621633676421,9,20,313311,3
?,female,1292,1.83767217325,9,1,178235,15
?,female,1292,1.08372727273,9,3,941803,7
?,female,1292,2.08232987162,8,4,346892,9
?,female,1292,2.40187138146,8,13,143127,15
?,female,1292,0.7884341439,8,3,104473,7
?,female,1292,1.12635238675,7,3,561397,21
