@relation training

@attribute 'age' numeric
@attribute 'gender' nominal
@attribute 'location' nominal
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' nominal
@attribute 'hour' nominal
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

26,female,Manitoba,537,0.393572291094,2,17,225603,0,
26,female,Manitoba,537,0.623044211581,2,14,62878,0,
26,female,Manitoba,537,1.31572033811,2,12,1774,8,
26,female,Manitoba,537,1.30682741429,2,22,9638,5,
26,female,Manitoba,537,0.563888888889,2,5,33416,0,
26,female,Manitoba,537,0.622400481252,2,15,46878,0,
26,female,Manitoba,537,0.344612402298,2,22,96876,0,
26,female,Manitoba,537,0.00947867298578,2,16,151150,3,
26,female,Manitoba,537,1.01197619521,2,17,59060,7,
26,female,Manitoba,537,1.54696969697,2,14,137919,0,
26,female,Manitoba,537,0.289257653466,1,15,356445,5,
26,female,Manitoba,537,0.893501594692,1,17,233179,1,
26,female,Manitoba,537,0.372308937318,1,1,134,1,
26,female,Manitoba,537,0.0,1,23,2998,1,
26,female,Manitoba,537,0,1,0,2012,1,
26,female,Manitoba,537,0.877506732833,1,17,86028,3,
26,female,Manitoba,537,0.471018402191,1,2,47695,0,
26,female,Manitoba,537,0.763123326952,12,19,257999,5,
26,female,Manitoba,537,0.727272727273,12,18,431495,1,
26,female,Manitoba,537,0.620534353261,12,1,344205,0,
26,female,Manitoba,537,0,12,19,186735,5,
26,female,Manitoba,537,1.09268832048,12,2,26439,4,
26,female,Manitoba,537,0.523312097361,12,17,75192,0,
26,female,Manitoba,537,0.467398696889,11,16,141576,4,
26,female,Manitoba,537,0,11,0,368,0,
26,female,Manitoba,537,1.31572033811,11,21,9327,1,
26,female,Manitoba,537,0.522537101975,11,19,6873,0,
26,female,Manitoba,537,1.03470815651,11,14,213329,5,
26,female,Manitoba,537,0.502318907638,11,17,97916,2,
26,female,Manitoba,537,1.02149653269,11,2,75352,0,
26,female,Manitoba,537,0.585936290262,11,14,74908,2,
26,female,Manitoba,537,0.902338304139,11,18,67958,5,
26,female,Manitoba,537,0.393518518519,11,16,?,5,
?,female,Manitoba,749,0.834067769072,10,3,1730,3,
?,female,Manitoba,749,0.393173002178,7,5,4074694,6,
?,female,Manitoba,749,0.663023988782,4,5,2554181,5,
?,female,Manitoba,749,0.278741650948,2,7,2722359,22,
?,female,Manitoba,749,0.75,12,22,153303,2,
?,female,Manitoba,749,0.39667807618,9,16,136668,13,
?,female,Manitoba,749,0.129739336493,9,0,516325,5,
?,female,Manitoba,749,0.70803603979,8,4,35216,3,
?,female,Manitoba,749,0.0,8,21,1749963,0,
?,female,Manitoba,749,1.31572033811,7,2,985940,1,
?,female,Manitoba,749,0.538461538462,7,4,278300,1,
?,female,Manitoba,749,0.138072669826,7,3,744658,1,
?,female,Manitoba,749,0,6,4,131396,0,
?,female,Manitoba,749,0.75,6,2,867395,1,
?,female,Manitoba,749,0.85873015873,5,23,434428,1,
?,female,Manitoba,749,0,5,20,20612,0,
?,female,Manitoba,749,0.481053906014,5,16,146342,3,
?,female,Manitoba,749,0,5,5,149,3,
?,female,Manitoba,749,0.3125,3,20,1513348,0,
?,female,Manitoba,749,0.00947867298578,2,6,1577151,32,
?,female,Manitoba,749,0.548204389081,11,2,1141745,16,
?,female,Manitoba,749,0.659732243066,10,3,1339472,1,
?,female,Manitoba,749,0.737206927916,9,1,707005,0,
?,female,Manitoba,749,0.00947867298578,8,19,1102543,7,
?,female,Manitoba,749,0,7,18,167234,1,
?,female,Manitoba,749,0.213400575202,7,0,19733,1,
?,female,Manitoba,749,0.7,7,18,97080,3,
?,female,Manitoba,749,1.31572033811,6,17,257623,0,
?,female,Manitoba,749,0,6,18,732159,0,
?,female,Manitoba,749,0,6,22,22565,0,
?,female,Manitoba,749,1.31572033811,5,2,75921,0,
?,female,Manitoba,749,1.31572033811,5,14,234259,3,
?,female,Manitoba,749,1.31572033811,5,22,174437,0,
?,female,Manitoba,749,0,4,2,?,0,
?,female,Illinois,980,0,1,20,209957,4,
?,female,Illinois,980,0,12,11,1452569,4,
?,female,Illinois,980,0.916666666667,11,20,4241172,46,
?,female,Illinois,980,0.6,6,19,676893,0,
?,female,Illinois,980,0.48344017094,4,3,1649871,2,
?,female,Illinois,980,0.48344017094,2,1,78019,3,
?,female,Illinois,980,0.421052631579,2,2,323730,2,
?,female,Illinois,980,0,12,13,417205,0,
?,female,Illinois,980,0,12,2,2876969,9,
?,female,Illinois,980,0,4,5,2477073,0,
?,female,Illinois,980,0.00947867298578,2,16,6915000,11,
?,female,Illinois,980,0.391439442265,11,4,45903,21,
?,female,Illinois,980,0.462612286783,10,4,818553,5,
?,female,Illinois,980,0.0833333333333,10,12,349589,14,
?,female,Illinois,980,0,9,12,350190,24,
?,female,Illinois,980,0,8,14,5446753,2,
?,female,Illinois,980,0,6,12,876411,0,
?,female,Illinois,980,0.610439251149,4,15,3053251,18,
?,female,Illinois,980,0.00947867298578,3,12,176705,6,
?,female,Illinois,980,0,3,10,1980755,3,
?,female,Illinois,980,0.393173002178,1,1,908612,12,
?,female,Illinois,980,0,12,13,787578,4,
?,female,Illinois,980,0,9,11,12354576,1,
?,female,Illinois,980,0,12,7,8531856,2,
?,female,Illinois,980,0.00947867298578,9,3,47032,2,
?,female,Illinois,980,0.526315789474,7,14,175608,0,
?,male,Oxfordshire,1200,0.526315789474,12,1,782152,8,
?,male,Oxfordshire,1200,0,9,13,512071,3,
?,male,Oxfordshire,1200,0.165578374583,8,15,738900,0,
?,male,Oxfordshire,1200,0,7,11,2993575,9,
?,male,Oxfordshire,1200,0,5,22,817417,2,
?,male,Oxfordshire,1200,0,4,0,377368,0,
?,male,Oxfordshire,1200,0.594054580897,3,1,599258,34,
?,male,Oxfordshire,1200,0,3,17,401152,3,
?,male,Oxfordshire,1200,0,2,13,327951,5,
?,male,Oxfordshire,1200,0,2,19,1110408,7,
?,male,Oxfordshire,1200,0,1,12,1112316,1,
?,male,Oxfordshire,1200,0.215265652282,12,0,272072,5,
?,male,Oxfordshire,1200,0,11,23,558541,1,
?,male,Oxfordshire,1200,0,10,13,1765724,1,
?,male,Oxfordshire,1200,0,9,12,1446617,0,
?,male,Oxfordshire,1200,0,6,9,498396,0,
?,male,Oxfordshire,1200,0.0,5,6,830417,1,
?,male,Oxfordshire,1200,0,5,13,1528548,1,
?,male,Oxfordshire,1200,0,3,13,119671,2,
?,male,Oxfordshire,1200,0.00631911532385,2,16,827561,0,
?,male,Oxfordshire,1200,1.09877753395,2,11,216625,3,
